platform,water_depth,weight,installation_date,type_of_production (1 oil and gas; 2 oil; 3 gas),number_of_legs,number_of_piles,height_of_jacket_or_sub-structure,distance_to_coast,risk_to_other_users-complete ,risk_to_personnel-complete,risk_to_personnel-partial,energy_consumption-complete,energy_consumption-partial,emissions-complete,emissions-partial,impacts_of_option-complete,technical_feasibility_or_challenge-complete,technical_feasibility_or_challenge-partial,commercial_impact_on_fisheries-complete,commercial_impact_on_fisheries-partial,wider_community_impact-complete,wider_community_impact-partial,total_removal_cost-partial
20.0,138.0,15559.0,1981.0,4.0,7.0,28.0,147.0,118.0,0.0,-0.056984399711243056,-0.4500759871894087,297654.0,530151.0,24277.0,31060.0,1.2784075795558825,0.5300217671100226,4.0,0.0,0.8140490071472337,1.0,1.0,0.5005288385754643
28.0,152.0,27645.0,1981.0,6.0,9.0,31.0,167.0,240.0,0.0,0.5393439898347652,-0.44551360796999384,487750.0,570822.0,40419.0,45266.0,0.28665595705183106,1.0475941664184494,2.0,3.0,0.6946103594234363,1.0,0.0,0.7782274787233425
28.0,105.0,18586.0,1983.0,2.0,9.0,21.0,122.61030743130337,228.0,1.0,-0.19431424872907596,0.42934175745818837,733082.0,511763.0,59584.0,41171.0,0.44440017231027684,-0.23028179588969303,-0.2878257399741703,0.0,1.1443642666444636,0.0,3.0,0.26962076614077995
26.0,146.0,17504.0,1979.0,5.0,11.0,22.0,153.0,130.0,3.0,-0.07252924442860437,0.27117537262555186,519997.0,568001.0,42003.0,43999.0,0.3608223907627222,0.12911766864339147,0.5181901533351119,2.0,0.0,1.0,2.0,0.5811204654703945
28.0,112.0,10053.0,1995.0,0.0,3.0,5.0,135.0,280.0,0.0,-0.021020554709896697,-0.11814410797984401,469823.0,433182.0,37159.0,32190.0,0.29584222593791865,1.2565451637300733,0.5967638481477217,1.0004276658844122,0.4804108171396856,0.3357135388276451,1.3367977020998565,0.9744164632593719
2.0,100.0,22002.0,1985.0,3.0,9.0,9.0,116.0,187.0,4.0,0.33623780334669395,0.4478672537123005,1110100.0,816998.0,87002.0,58496.0,0.3334012940404096,3.0,0.0,0.31398975481838853,0.6233630936710713,0.961001533896512,0.5876682876853078,0.21775845503038121
0.0,115.0,30362.0,1984.0,1.0,9.0,11.0,122.0,208.0,2.0,0.272619179061216,-0.34786475366958436,1180501.0,895497.0,91996.0,63996.0,0.6021027639540643,0.0,2.0,1.1907758603244352,0.9043883487342541,0.14155738066226395,0.4957447412160553,0.6886153494694061
21.0,141.0,15562.0,1977.0,5.0,8.0,25.0,146.0,122.0,0.0,-0.11566024072181802,-0.3703463747667251,297652.0,530145.0,24281.0,31067.0,1.0516952028761932,0.037362631348176245,0.0,3.0,1.0076330179652888,0.0,4.0,0.16659818963435308
22.0,155.0,27647.0,1978.0,0.0,11.0,33.0,163.0,239.0,4.0,0.15299664517736722,-0.007248933675135988,487754.0,570818.0,40418.0,45268.0,0.5277664343010648,0.7972630959513541,0.0,1.0,0.7002318163087606,4.0,4.0,1.1842483506007822
26.0,103.0,18581.0,1985.0,6.0,6.0,17.0,122.39753471731737,231.0,1.0,0.2828616139083377,0.2268667248887561,733085.0,511762.0,59588.0,41173.0,0.4839458935542148,0.706328207518649,0.2307092068870746,1.0,1.613288894789375,2.0,3.0,0.999476099837395
29.0,142.0,17500.0,1986.0,2.0,10.0,16.0,153.0,129.0,2.0,0.37491452138895337,-0.5030927819428772,520002.0,568001.0,41998.0,43997.0,0.5529852882877884,0.5689720253834485,0.7704412605554936,3.0,2.0,2.0,1.0,0.5787336652705855
28.0,117.0,10052.0,1992.0,0.0,2.0,2.0,136.0,281.0,3.0,-0.13865726434127462,0.1578773579261362,469826.0,433179.0,37162.0,32192.0,0.2113674675524463,0.015322602324111478,0.6388708038601564,0.6667608500527968,0.897455665519716,0.8039800868108267,1.352414841066778,0.32872313642742845
0.0,97.0,21999.0,1989.0,0.0,6.0,10.0,115.0,188.0,2.0,0.10084093305136643,0.02003226877402478,1110103.0,817000.0,86996.0,58501.0,0.7392746846578284,0.0,0.0,0.8075176320766864,1.1973680743645763,0.3887714201067283,0.6110761598240011,0.4848726311670234
3.0,110.0,30363.0,1981.0,0.0,8.0,8.0,123.0,206.0,5.0,0.1553221066446558,-0.058945761941088304,1180503.0,895501.0,92000.0,64001.0,0.36986243323139983,0.0,3.0,0.9176126855665849,0.7390878206158688,0.2845082580511783,0.05648159043552897,0.5093296957078053
22.0,141.0,15564.0,1982.0,3.0,11.0,30.0,147.0,118.0,0.0,0.452379430373423,0.2792297118770616,297656.0,530148.0,24278.0,31064.0,0.8419635846360327,0.3206179561939159,3.0,4.0,1.1874119052934826,0.0,3.0,0.6230726865309911
22.0,153.0,27644.0,1980.0,2.0,10.0,33.0,170.0,240.0,0.0,0.4314105630530726,0.33575355942433144,487752.0,570818.0,40416.0,45266.0,0.3675443438334834,0.09657282405637525,0.0,2.0,0.7078498406713993,0.0,5.0,0.626682331280754
26.0,107.0,18583.0,1985.0,5.0,8.0,22.0,122.62316637728198,230.0,0.0,-0.25000581491544666,0.301659409923769,733078.0,511763.0,59588.0,41168.0,0.4426456841173028,0.09773240996669649,-0.5504896206497836,0.0,1.4489413534928828,0.0,0.0,0.9342805900676686
28.0,144.0,17498.0,1982.0,4.0,8.0,21.0,154.0,127.0,1.0,-0.04270948361119361,0.5879813358498887,520000.0,567997.0,42000.0,44002.0,0.34115291119853774,0.2472104943505831,0.41333592218135323,1.0,4.0,1.0,3.0,0.7955787006005988
29.0,117.0,10052.0,1993.0,2.0,2.0,2.0,135.0,284.0,0.0,-0.5724111348532861,-0.14843559509992355,469824.0,433181.0,37160.0,32191.0,0.4263487764018825,-0.0038748296732274146,0.8274227666373406,1.1532347071318734,0.5552243346167166,1.2481696097545654,0.7425885210338418,0.6149008974175316
2.0,97.0,22004.0,1988.0,5.0,10.0,7.0,113.0,185.0,0.0,0.5720000700630992,-0.41831035893603896,1110100.0,816999.0,87003.0,58498.0,0.3516568796867331,1.0,1.0,0.9437867983294912,0.6444671491220703,0.15366656458351063,0.4749511302722289,1.150166551285387
3.0,109.0,30361.0,1980.0,2.0,9.0,9.0,122.0,203.0,1.0,0.0650092908698649,-0.02992207592272761,1180498.0,895501.0,91999.0,64002.0,0.6539333973378085,1.0,0.0,0.9364945534991985,0.5830563376033209,0.609044800327347,0.13850233811036394,0.544202388256463
19.0,144.0,15565.0,1980.0,2.0,9.0,29.0,145.0,122.0,0.0,0.41978056290251914,-0.3009726894422597,297650.0,530146.0,24280.0,31065.0,0.8746638650625433,0.19484181071875098,3.0,4.0,1.4216739549689497,2.0,1.0,0.46062251165521956
26.0,160.0,27648.0,1979.0,3.0,7.0,32.0,163.0,241.0,2.0,0.2432693429389647,0.3972977038463805,487746.0,570819.0,40416.0,45267.0,0.1646279688989707,0.9277181326560526,2.0,2.0,0.7009494407505812,0.0,3.0,0.2155645190085872
25.0,102.0,18583.0,1984.0,1.0,10.0,21.0,122.95577801016431,229.0,0.0,0.32271632022736607,0.1694127730862124,733086.0,511767.0,59588.0,41172.0,0.5175442097853739,0.7407391279733458,0.2594590740512766,1.0,0.6785960621095177,1.0,2.0,0.6945868098016791
28.0,146.0,17500.0,1982.0,3.0,6.0,22.0,155.0,132.0,1.0,0.23201644708448455,0.19932284274951273,520002.0,568000.0,41998.0,43998.0,0.46353069347623593,0.8787895648801114,0.5517208343303666,2.0,0.0,3.0,2.0,0.4740702152550032
27.0,115.0,10054.0,1993.0,3.0,7.0,6.0,132.0,280.0,0.0,0.10458034518091347,-0.1048329119798384,469820.0,433182.0,37158.0,32192.0,0.25160583007443516,-0.1972137345695388,0.7217978573207608,0.6487155393435451,1.3099619544495316,0.9644563372105515,0.563723078760523,0.7371390058433197
0.0,102.0,22001.0,1989.0,0.0,9.0,8.0,113.0,183.0,0.0,0.7501121369365128,0.17737311392311408,1110100.0,817002.0,87001.0,58502.0,0.8768406548581766,4.0,0.0,0.8486347475946303,0.8628476935251691,0.20952663881096834,0.49230104499076177,-0.38461236378801944
3.0,112.0,30365.0,1982.0,4.0,4.0,12.0,122.0,209.0,2.0,-0.2527175017873691,0.13543327413698697,1180501.0,895498.0,91998.0,63999.0,0.8843454666290795,3.0,2.0,0.8389003764880123,1.1128710982859888,0.8028590807783959,0.5578732821367167,0.35815974306729165
20.0,141.0,15562.0,1977.0,5.0,11.0,25.0,148.0,121.0,1.0,-0.2575967665053877,-0.5118299707963112,297653.0,530147.0,24278.0,31064.0,0.43534660426422134,0.7987495810460532,2.0,0.0,1.0746226851287752,4.0,2.0,0.7140312347192788
26.0,160.0,27644.0,1980.0,4.0,8.0,32.0,169.0,242.0,0.0,-0.12719783010374025,0.3035360192661239,487753.0,570821.0,40414.0,45262.0,0.7833932945453392,0.8793360750370143,1.0,2.0,0.9840759770544073,2.0,3.0,0.36239467963037175
26.0,100.0,18581.0,1982.0,2.0,10.0,19.0,123.16219939452506,229.0,0.0,-0.4080941800743456,0.2077258240714884,733080.0,511767.0,59586.0,41174.0,1.103335102593128,0.16900113133826317,-0.47198350418866064,0.0,0.876331497483537,4.0,5.0,0.7765809637816119
30.0,145.0,17503.0,1983.0,5.0,8.0,20.0,153.0,129.0,2.0,0.270657147540707,0.20460604445701258,519997.0,568003.0,41996.0,43999.0,0.3162712874593282,0.301374798085967,0.6023150038594951,2.0,0.0,1.0,0.0,0.7255982890642452
29.0,113.0,10055.0,1993.0,2.0,1.0,4.0,134.0,283.0,0.0,0.0453882879943992,0.2832939120663628,469823.0,433180.0,37166.0,32192.0,0.9517498765398855,0.10869326296180304,0.8625002855712317,1.0976686336223687,0.8216023751998252,0.9924858630120648,0.5582908438875417,1.1133856102846336
0.0,102.0,21999.0,1988.0,4.0,10.0,8.0,114.0,184.0,1.0,0.16933386903105863,0.4180366260633477,1110098.0,817001.0,87000.0,58500.0,-0.11603706584990747,4.0,0.0,0.6669170568344795,0.6937013279185237,0.7433396460830486,0.9498732504545778,0.3861457735972767
4.0,109.0,30361.0,1982.0,0.0,5.0,6.0,122.0,206.0,0.0,0.23750292576822335,-0.166047171351692,1180500.0,895500.0,92000.0,63998.0,0.46998504196870206,2.0,0.0,0.9932639685803603,0.3986866889790228,0.6276652650032732,0.6649247992897113,0.7310478684295691
21.0,140.0,15560.0,1977.0,3.0,7.0,24.0,146.0,118.0,3.0,0.8033085562906046,0.08029791218445008,297657.0,530147.0,24279.0,31066.0,0.4236085745663398,0.09912266771921968,2.0,0.0,1.1848587629453398,0.0,2.0,0.4954657930646362
23.0,155.0,27646.0,1979.0,4.0,11.0,33.0,162.0,238.0,0.0,0.42082410263663583,0.06758812751725043,487753.0,570821.0,40416.0,45267.0,0.9436004310970255,0.4955322900140403,4.0,3.0,0.48273766256334033,1.0,1.0,0.9296784502255256
23.0,102.0,18585.0,1984.0,2.0,5.0,20.0,122.81221800043066,230.0,4.0,0.20970477073783994,0.13861628297558148,733084.0,511768.0,59585.0,41170.0,0.6679091279246179,0.5158913786695343,0.4993913860864871,0.0,0.6721013512976035,0.0,1.0,0.40316102061483183
29.0,143.0,17500.0,1986.0,1.0,9.0,21.0,152.0,132.0,2.0,0.21550211233523522,0.43885030024758326,520001.0,568000.0,42000.0,44000.0,0.5899267913324303,0.1562933387579663,1.0855705775339153,1.0,5.0,5.0,2.0,1.0385327553571728
28.0,113.0,10052.0,1997.0,0.0,2.0,8.0,134.0,284.0,3.0,0.29700013088695454,-0.08043557152958486,469820.0,433180.0,37163.0,32189.0,0.2437201547978458,-0.2449841357536507,1.3189241347170617,0.6814655683481413,0.4986837312049979,0.21012573954695435,1.3180156365615991,0.8061111070936221
0.0,96.0,22000.0,1989.0,1.0,8.0,5.0,113.0,186.0,2.0,0.22072318203644928,0.8033982618624468,1110100.0,817000.0,87000.0,58501.0,0.4017722880291869,0.0,1.0,0.6059155070367852,0.41805506626310296,0.9699940781231045,0.9508685962180983,0.2170998842865559
6.0,111.0,30366.0,1983.0,3.0,7.0,8.0,123.0,207.0,0.0,0.31432550036847645,0.574321313534081,1180501.0,895498.0,91997.0,64000.0,0.5244835161368603,0.0,1.0,0.11028978057947664,1.0147645331701973,0.354182546085048,0.35631015944653266,0.042694374107279
20.0,144.0,15560.0,1978.0,2.0,11.0,23.0,147.0,121.0,1.0,-0.11006534440733029,-0.6490877651515398,297651.0,530150.0,24273.0,31062.0,1.1168541079895846,0.4231864118662083,0.0,3.0,0.639101494302389,4.0,1.0,0.41259296241183463
24.0,153.0,27649.0,1980.0,0.0,7.0,34.0,165.0,238.0,2.0,-0.03794465991321104,0.29561784279093584,487748.0,570814.0,40415.0,45266.0,0.09954752498077478,0.8701633872184663,3.0,0.0,0.22926742905047315,4.0,0.0,0.7711972849278755
25.0,100.0,18586.0,1986.0,5.0,11.0,19.0,122.32603005056859,232.0,0.0,0.1979344608015937,-0.2744855936329069,733082.0,511766.0,59587.0,41171.0,-0.012183476776884195,0.5614137917619214,0.06027185708637149,2.0,1.4060301975284057,4.0,2.0,0.8812836459856768
28.0,142.0,17500.0,1982.0,6.0,7.0,18.0,154.0,130.0,0.0,0.23496967207938968,0.5071582337396203,519998.0,567999.0,41998.0,44003.0,0.7353860744425279,0.07791549555963219,0.7706602027196505,3.0,0.0,3.0,4.0,0.49926424376028533
31.0,115.0,10054.0,1992.0,1.0,5.0,4.0,140.0,280.0,0.0,-0.06195586398111748,-0.19886530283431997,469824.0,433179.0,37162.0,32194.0,0.6089481128106449,0.17320547785891016,0.4395815133316806,0.634582158575082,0.5018943178789524,0.9692376546800905,0.8242875024916656,0.41190890428541604
1.0,98.0,21998.0,1989.0,3.0,11.0,9.0,111.0,188.0,0.0,0.2680204259758141,-0.18758737973814438,1110100.0,816999.0,87001.0,58502.0,0.2631535429878912,3.0,2.0,0.5335091878534152,0.6203216855158566,0.2707003292672294,0.505356250426739,0.40787191730001193
2.0,110.0,30366.0,1981.0,0.0,5.0,6.0,120.0,208.0,4.0,0.008842247873562942,0.31094888362483203,1180496.0,895504.0,92003.0,63999.0,0.7293211363711766,2.0,2.0,0.411306079458894,1.0146449674171751,0.9227986933778155,0.26601288566229586,0.901311265882353
22.0,141.0,15563.0,1977.0,2.0,7.0,22.0,147.0,117.0,0.0,0.09848360630945704,0.22518631604497732,297652.0,530147.0,24278.0,31064.0,0.365649923791385,0.51404349528406,0.0,0.0,0.5870446605680204,4.0,2.0,0.5292055441079266
27.0,156.0,27645.0,1977.0,0.0,10.0,31.0,168.0,238.0,0.0,0.16780198201639474,0.011925260604929752,487752.0,570819.0,40414.0,45266.0,0.3495967695238871,1.097285965690523,0.0,2.0,1.2177311727187667,0.0,2.0,0.7657124131714639
27.0,100.0,18582.0,1983.0,2.0,7.0,21.0,122.25588430142294,232.0,0.0,-0.5364406459789979,0.043553599171508306,733082.0,511767.0,59586.0,41170.0,0.486080000809921,0.8813368564531683,0.2410495875545318,1.0,1.1245838518709002,0.0,1.0,0.559840850270182
26.0,147.0,17501.0,1983.0,6.0,10.0,20.0,155.0,131.0,0.0,-0.08873626113912156,0.39129238875933814,520000.0,567999.0,42003.0,43998.0,0.4746120003336287,0.4361282805192713,1.4785646189323693,0.0,2.0,1.0,0.0,0.5221894480176305
29.0,118.0,10051.0,1994.0,4.0,8.0,6.0,139.0,282.0,3.0,0.6196411757943052,0.14609340045024466,469823.0,433177.0,37163.0,32189.0,0.3172369723361356,0.4855021087244916,0.7748087279288455,0.4127380272791352,0.5381126461414845,0.9063747670910824,0.5949588444409879,0.6529075658164054
4.0,97.0,21998.0,1986.0,0.0,4.0,7.0,112.0,185.0,0.0,-0.277816655204547,0.1259126330115901,1110100.0,817003.0,87000.0,58503.0,-0.0239798782970988,0.0,1.0,0.7946902388635921,1.0096325738475982,0.9073714798620827,0.5395236425594978,0.7940606337423096
3.0,113.0,30366.0,1981.0,5.0,8.0,8.0,120.0,209.0,0.0,0.05852264238327092,0.2353760048507908,1180498.0,895501.0,91999.0,64002.0,0.4906566308257392,0.0,0.0,0.6596962059745577,0.3987930735135996,0.6125180680368639,0.8322450192983173,0.7886539858109243
20.0,141.0,15562.0,1978.0,2.0,8.0,27.0,147.0,121.0,0.0,0.07881888076128046,-0.056097598784943706,297657.0,530151.0,24277.0,31060.0,0.9941059946054657,0.06244946077243796,1.0,0.0,0.8456888805380648,1.0,5.0,0.6631013249278579
22.0,157.0,27644.0,1977.0,0.0,9.0,33.0,168.0,240.0,0.0,0.1407123681424558,-0.1576521320425344,487750.0,570818.0,40418.0,45264.0,0.1875811068184324,0.7874466083475996,1.0,0.0,1.1139017326386935,1.0,2.0,0.9506248779145869
26.0,104.0,18583.0,1981.0,2.0,8.0,23.0,122.49846486737098,233.0,0.0,0.4717456375510205,0.1279533576256281,733083.0,511767.0,59590.0,41172.0,0.5027157071152689,0.7023524189891548,0.4337661251560738,0.0,0.8552664422588521,5.0,2.0,0.7265925328000798
31.0,145.0,17500.0,1983.0,0.0,8.0,17.0,153.0,131.0,0.0,0.20343648952862364,0.3118801341644382,519997.0,568002.0,42000.0,44001.0,0.7503692034951548,-0.19435899294450945,0.9396778195336049,1.0,0.0,2.0,2.0,0.50799676437767
32.0,113.0,10051.0,1995.0,2.0,1.0,1.0,135.0,281.0,3.0,0.19955022022752666,0.4519286718506701,469822.0,433181.0,37161.0,32188.0,0.750381987297716,0.3193930421386679,0.8675374483342335,0.6902823872506784,0.34186555318707407,0.7098362565044146,1.1028647162748604,0.9400039202332567
2.0,97.0,21997.0,1990.0,2.0,4.0,12.0,114.0,186.0,3.0,0.09647400883197806,-0.311943500210318,1110102.0,816998.0,87004.0,58499.0,-0.2772989801182677,2.0,4.0,0.7194803227248492,0.5699396333699759,0.4119228267520678,0.5370927628141512,0.5900671438505511
0.0,113.0,30364.0,1982.0,1.0,9.0,7.0,125.0,205.0,2.0,-0.4060137663413764,0.17013720880719987,1180499.0,895501.0,92001.0,64000.0,0.18998320941282584,0.0,3.0,0.6166188027533414,0.7024001147023338,0.1629575924164802,0.8165590021140738,0.07985962365885713
21.0,141.0,15562.0,1978.0,0.0,6.0,25.0,150.0,120.0,1.0,0.004602445312346637,0.4346097145553669,297652.0,530150.0,24276.0,31063.0,0.8370500887774828,0.31945942975046115,2.0,0.0,0.6585526752675456,2.0,0.0,0.7562358254620886
23.0,156.0,27644.0,1981.0,4.0,10.0,33.0,164.0,239.0,0.0,0.32362978658771735,0.3335180310893253,487752.0,570820.0,40414.0,45267.0,0.5214897315673362,0.5326316026386111,0.0,2.0,0.8108574079991866,0.0,1.0,0.6710117511184647
26.0,104.0,18587.0,1982.0,1.0,8.0,20.0,122.23761546009,231.0,0.0,-0.2892107157912187,0.20250717939409185,733082.0,511766.0,59586.0,41167.0,0.1470547186122522,0.3344032822586368,0.18454764405550086,0.0,1.3566260864142037,1.0,1.0,0.5118986437427218
28.0,145.0,17504.0,1985.0,3.0,8.0,17.0,153.0,131.0,0.0,0.0022461485668825165,-0.042726807633618996,520001.0,568002.0,41998.0,43998.0,0.6485399834826387,0.9531475984955277,1.0412900078769372,1.0,1.0,0.0,0.0,0.7122749112933496
30.0,116.0,10053.0,1994.0,0.0,5.0,2.0,137.0,284.0,1.0,0.06109774140661009,-0.17468221664422595,469822.0,433178.0,37160.0,32192.0,0.09167160727789259,0.35736759676536806,0.32116293862015705,1.1182607604292716,0.9334370394132013,0.721436313300801,0.9392230749938798,0.894098731250309
0.0,100.0,22001.0,1986.0,0.0,6.0,12.0,115.0,186.0,1.0,0.391631783238402,0.028098709606170558,1110101.0,817000.0,86998.0,58500.0,0.40626470774783546,4.0,0.0,0.21469001311327118,0.8742473543431284,0.5081659572686228,0.2922065825550529,0.6542802382561775
0.0,112.0,30360.0,1982.0,4.0,8.0,7.0,125.0,211.0,2.0,0.18771671750038188,0.27107935658443705,1180499.0,895504.0,92001.0,64000.0,0.0663789954012507,0.0,1.0,0.42108484622082903,0.6842058138766396,0.6092791486045165,0.9994903130417079,0.8167061505774246
20.0,144.0,15557.0,1982.0,1.0,6.0,27.0,146.0,117.0,0.0,0.28464724032184163,-0.15336011740090372,297654.0,530145.0,24280.0,31063.0,0.7329741873747135,0.6160150783961766,1.0,2.0,1.3362701007335516,3.0,1.0,0.4623559555212133
24.0,157.0,27647.0,1983.0,0.0,8.0,31.0,167.0,240.0,0.0,-0.24537226606512136,-0.1971627940470153,487748.0,570818.0,40417.0,45269.0,0.5049069824389103,1.0569106392310157,0.0,1.0,0.48989230749174556,0.0,5.0,0.9391099682497481
24.0,101.0,18587.0,1981.0,0.0,8.0,18.0,122.82936160926995,228.0,2.0,0.26321051263239287,0.536018499788661,733079.0,511765.0,59588.0,41172.0,0.05031390637200697,0.44180218101920143,-0.3767009330109231,3.0,0.8735517380353759,3.0,3.0,0.9073123748617359
29.0,142.0,17499.0,1984.0,4.0,8.0,18.0,154.0,132.0,0.0,0.04723083455714519,0.13939726214024592,519997.0,568000.0,42001.0,44000.0,0.7752535878419318,0.8702120555616749,0.7216405025919349,0.0,2.0,2.0,3.0,1.2245974705286766
30.0,116.0,10057.0,1997.0,0.0,6.0,4.0,133.0,280.0,1.0,0.3389831450188563,0.25664202969335054,469824.0,433177.0,37163.0,32190.0,0.46355883284777955,0.5120594973976468,0.6980562974796726,1.2879485767893304,0.7052158815629461,1.1996104206841518,1.1937245075470158,0.3862012027792691
5.0,96.0,22002.0,1984.0,0.0,6.0,5.0,113.0,185.0,1.0,0.22013316263514926,0.3994984290223945,1110101.0,816998.0,87003.0,58501.0,0.5587168034443372,3.0,0.0,1.146401985228591,1.07197196426619,0.3713814131669103,0.5632982332847344,0.6041220650246051
2.0,112.0,30364.0,1981.0,2.0,11.0,5.0,124.0,206.0,2.0,0.8459373484998509,0.05446350658837182,1180501.0,895500.0,91998.0,64000.0,0.43804245963950406,0.0,2.0,0.6631260027661225,0.540003602430714,0.13391891269515926,-0.059766613863623905,0.6435888435699717
24.0,140.0,15563.0,1978.0,0.0,6.0,23.0,147.0,122.0,1.0,-0.23014003649564427,-0.17294452173247024,297656.0,530144.0,24279.0,31060.0,1.2739375449391306,-0.4386129058044177,0.0,3.0,1.5706312867583136,0.0,2.0,0.632506580837197
23.0,156.0,27647.0,1980.0,0.0,8.0,35.0,170.0,240.0,0.0,0.04726285439316486,-0.07252753099608358,487752.0,570821.0,40415.0,45266.0,0.45241697978849926,0.7739241715737218,1.0,0.0,0.5577552116215707,0.0,1.0,0.6000412020101722
22.0,100.0,18581.0,1980.0,3.0,8.0,21.0,122.00380687609501,232.0,2.0,0.4461932310706168,0.11656595958189042,733084.0,511765.0,59589.0,41169.0,0.1564853276080914,0.42102164297380273,0.3463673694276193,1.0,1.195576920937209,0.0,1.0,0.5314921090620023
27.0,144.0,17502.0,1983.0,0.0,9.0,18.0,157.0,130.0,0.0,0.25126799809787864,-0.19813776690736035,520001.0,568000.0,42000.0,43999.0,0.32959092423129344,0.15128416924489713,0.5261757598469405,4.0,2.0,4.0,4.0,0.44243714771186543
32.0,118.0,10056.0,1991.0,4.0,6.0,7.0,138.0,286.0,1.0,0.6051024189550529,-0.09855232822679715,469827.0,433176.0,37165.0,32187.0,0.9521283075683555,-0.08020787738518131,1.0633204507944816,1.3392052674036934,0.6193796372206792,0.9998637773808039,1.075788294290038,0.6642325790816163
0.0,99.0,21999.0,1987.0,1.0,10.0,7.0,113.0,187.0,4.0,-0.13358708942304956,0.4154998926586878,1110098.0,817003.0,86999.0,58501.0,0.6083791822520257,0.0,2.0,0.8432625499285226,1.1131642931909813,0.872569529486736,0.21589015990330518,0.30243971249586477
4.0,109.0,30365.0,1982.0,5.0,9.0,7.0,123.0,205.0,0.0,0.6525165553182717,-0.585487387559889,1180499.0,895498.0,91998.0,64002.0,0.18877748269260447,0.0,0.0,0.6730551287282118,0.781708428559969,0.2633616749611019,1.14037532805148,1.063762399251296
20.0,139.0,15562.0,1977.0,5.0,9.0,25.0,148.0,124.0,0.0,-0.4868269810145757,-0.32848377769845327,297656.0,530148.0,24281.0,31062.0,0.5433859714751684,0.06021216152665379,2.0,3.0,0.5952443967298819,0.0,1.0,0.7155369283818941
28.0,157.0,27646.0,1979.0,2.0,6.0,32.0,167.0,239.0,0.0,0.6867252941118813,0.2796911639681569,487752.0,570821.0,40416.0,45266.0,0.5625593055390448,0.7958831848826383,2.0,0.0,1.1425291652752554,0.0,3.0,0.671709968152186
23.0,99.0,18582.0,1986.0,0.0,10.0,19.0,123.10731353505129,230.0,3.0,-0.07307000582254672,-0.07983319854524035,733084.0,511764.0,59587.0,41171.0,0.5412012189842024,0.613516360075119,0.28474683963684283,0.0,0.888802428613864,3.0,0.0,1.0070116386419792
26.0,143.0,17499.0,1983.0,3.0,9.0,19.0,151.0,128.0,3.0,0.04355820233481947,0.5088039787597464,520000.0,568001.0,42001.0,44001.0,0.4116506141865081,0.7514668555384789,0.9484181509529784,0.0,1.0,0.0,0.0,0.2414433619466652
